装等,entry,旧名称,新名称,槽位,定位
250,100889,逐星·雷纹胸铠洞察,万法王之护胸,胸部,敏捷输出
250,100890,逐星·雷纹胸铠迅捷,天火·胸甲,胸部,敏捷输出
250,100891,逐星·雷纹胸铠破阵,风暴峭壁护胸,胸部,敏捷输出
250,100892,逐星·雷纹胸铠无瑕,圣光破界胸甲,胸部,敏捷输出
250,100893,逐星·雷纹束带洞察,通灵学院之扣带,腰部,敏捷输出
250,100894,逐星·雷纹束带迅捷,秩序惊涛腰甲,腰部,敏捷输出
250,100895,逐星·雷纹束带破阵,斯坦索姆之战带,腰部,敏捷输出
250,100896,逐星·雷纹束带无瑕,破夜腰甲,腰部,敏捷输出
250,100897,逐星·雷纹腿卫洞察,游侠将军腿铠,腿部,敏捷输出
250,100898,逐星·雷纹腿卫迅捷,腿铠·魔铁,腿部,敏捷输出
250,100899,逐星·雷纹腿卫破阵,圣贤护腿,腿部,敏捷输出
250,100900,逐星·雷纹腿卫无瑕,达拉然护腿,腿部,敏捷输出
250,100901,逐星·雷纹战靴洞察,破军者轰雷足甲,脚部,敏捷输出
250,100902,逐星·雷纹战靴迅捷,梦境护足,脚部,敏捷输出
250,100903,逐星·雷纹战靴破阵,剃刀高地之足甲,脚部,敏捷输出
250,100904,逐星·雷纹战靴无瑕,铁炉堡踏靴,脚部,敏捷输出
250,100905,逐星·雷纹腕轮洞察,精金守望护臂,腕部,敏捷输出
250,100906,逐星·雷纹腕轮迅捷,苍翠之臂甲,腕部,敏捷输出
250,100907,逐星·雷纹腕轮破阵,迅影护臂,腕部,敏捷输出
250,100908,逐星·雷纹腕轮无瑕,裁决者护腕,腕部,敏捷输出
250,100909,逐星·雷纹护手洞察,银色北伐军之护手,手部,敏捷输出
250,100910,逐星·雷纹护手迅捷,利爪手甲,手部,敏捷输出
250,100911,逐星·雷纹护手破阵,圣殿骑士缚龙手套,手部,敏捷输出
250,100912,逐星·雷纹护手无瑕,追猎者之手甲,手部,敏捷输出
250,100913,神铸·王庭冠冕洞察,风暴头冠,头部,力量输出
250,100914,神铸·王庭冠冕迅捷,破阵面罩,头部,力量输出
250,100915,神铸·王庭冠冕破阵,战盔·蓝龙,头部,力量输出
250,100916,神铸·王庭冠冕无瑕,破晓断岳战盔,头部,力量输出
250,100917,神铸·王庭肩卫洞察,肩卫·雷霆,肩部,力量输出
250,100918,神铸·王庭肩卫迅捷,战争领主肩卫,肩部,力量输出
250,100919,神铸·王庭肩卫破阵,神祇·肩甲,肩部,力量输出
250,100920,神铸·王庭肩卫无瑕,银河回响肩甲,肩部,力量输出
250,100921,神铸·王庭胸铠洞察,圣光·胸铠,胸部,力量输出
250,100922,神铸·王庭胸铠迅捷,奥妮克希亚之胸甲,胸部,力量输出
250,100923,神铸·王庭胸铠破阵,血战护胸,胸部,力量输出
250,100924,神铸·王庭胸铠无瑕,奥格瑞玛惊雷胸铠,胸部,力量输出
250,100925,神铸·王庭束带洞察,银色北伐军扣带,腰部,力量输出
250,100926,神铸·王庭束带迅捷,唤潮者之扣带,腰部,力量输出
250,100927,神铸·王庭束带破阵,秘法回响腰铠,腰部,力量输出
250,100928,神铸·王庭束带无瑕,星陨扣带,腰部,力量输出
250,100929,神铸·王庭腿卫洞察,天启者断岳护腿,腿部,力量输出
250,100930,神铸·王庭腿卫迅捷,冬泉谷天轨腿甲,腿部,力量输出
250,100931,神铸·王庭腿卫破阵,护腿·赤霞,腿部,力量输出
250,100932,神铸·王庭腿卫无瑕,沙塔斯圣光腿甲,腿部,力量输出
250,100933,神铸·王庭战靴洞察,风暴峭壁岩心足铠,脚部,力量输出
250,100934,神铸·王庭战靴迅捷,涅槃战靴,脚部,力量输出
250,100935,神铸·王庭战靴破阵,无尽战靴,脚部,力量输出
250,100936,神铸·王庭战靴无瑕,冰封之护足,脚部,力量输出
250,100937,神铸·王庭腕轮洞察,凛冽臂甲,腕部,力量输出
250,100938,神铸·王庭腕轮迅捷,烈焰·臂甲,腕部,力量输出
250,100939,神铸·王庭腕轮破阵,新月之腕铠,腕部,力量输出
250,100940,神铸·王庭腕轮无瑕,银月城腐化腕铠,腕部,力量输出
250,100941,神铸·王庭护手洞察,炽焰·护手,手部,力量输出
250,100942,神铸·王庭护手迅捷,降世拳甲,手部,力量输出
250,100943,神铸·王庭护手破阵,强攻手甲,手部,力量输出
250,100944,神铸·王庭护手无瑕,净世护手,手部,力量输出
250,100945,永固·王庭冠冕洞察,不灭面罩,头部,坦克
250,100946,永固·王庭冠冕迅捷,临世战盔,头部,坦克
250,100947,永固·王庭冠冕破阵,冬拥湖之面甲,头部,坦克
250,100948,永固·王庭冠冕无瑕,星语者面甲,头部,坦克
250,100949,永固·王庭肩卫洞察,潮汐之肩甲,肩部,坦克
250,100950,永固·王庭肩卫迅捷,大领主肩卫,肩部,坦克
250,100951,永固·王庭肩卫破阵,先驱者之肩胄,肩部,坦克
250,100952,永固·王庭肩卫无瑕,风暴领主照夜肩铠,肩部,坦克
250,100953,永固·王庭胸铠洞察,泰罗卡森林之战衣,胸部,坦克
250,100954,永固·王庭胸铠迅捷,红龙军团之护胸,胸部,坦克
250,100955,永固·王庭胸铠破阵,胸甲·惊雷,胸部,坦克
250,100956,永固·王庭胸铠无瑕,奥妮克希亚玄铁胸铠,胸部,坦克
250,100957,永固·王庭束带洞察,幽魂之地新月扣带,腰部,坦克
250,100958,永固·王庭束带迅捷,御山扣带,腰部,坦克
250,100959,永固·王庭束带破阵,临世腰铠,腰部,坦克
250,100960,永固·王庭束带无瑕,索拉查冰封战带,腰部,坦克
250,100961,永固·王庭腿卫洞察,巨魔祭司镇海腿甲,腿部,坦克
250,100962,永固·王庭腿卫迅捷,远征军破界腿胄,腿部,坦克
250,100963,永固·王庭腿卫破阵,雷霆崖腿胄,腿部,坦克
250,100964,永固·王庭腿卫无瑕,达拉然腿铠,腿部,坦克
250,100965,永固·王庭战靴洞察,奥格瑞玛踏靴,脚部,坦克
250,100966,永固·王庭战靴迅捷,银辉·足铠,脚部,坦克
250,100967,永固·王庭战靴破阵,执剑者裂地足铠,脚部,坦克
250,100968,永固·王庭战靴无瑕,潮汐破天踏靴,脚部,坦克
250,100969,永固·王庭腕轮洞察,咒纹·腕甲,腕部,坦克
250,100970,永固·王庭腕轮迅捷,璀璨·腕铠,腕部,坦克
250,100971,永固·王庭腕轮破阵,亘古断岳腕甲,腕部,坦克
250,100972,永固·王庭腕轮无瑕,铁壁护臂,腕部,坦克
250,100973,永固·王庭护手洞察,护手·星云,手部,坦克
250,100974,永固·王庭护手迅捷,降临臂铠,手部,坦克
250,100975,永固·王庭护手破阵,岩心之臂铠,手部,坦克
250,100976,永固·王庭护手无瑕,奥术拳甲,手部,坦克
250,100977,寰宇·洞察坠饰,星陨印记,颈部,法系输出
250,100978,寰宇·迅捷坠饰,轰雷护符,颈部,法系输出
250,100979,寰宇·破阵坠饰,余烬之裁断,颈部,法系输出
250,100980,寰宇·无瑕坠饰,银月城的青霜,颈部,法系输出
250,100981,寰宇·洞察指环,永恒之缚龙,戒指,法系输出
250,100982,寰宇·迅捷指环,烈日·戒律,戒指,法系输出
250,100983,寰宇·破阵指环,凛冽之焚天,戒指,法系输出
250,100984,寰宇·无瑕指环,圣光之之戒,戒指,法系输出
250,100985,寰宇·远见指环,梦境之焚天,戒指,法系输出
250,100986,寰宇·坚毅指环,奥义戒律,戒指,法系输出
250,100987,寰宇·洞察斗篷,潮汐·驭天,披风,法系输出
250,100988,寰宇·迅捷斗篷,地狱火半岛的大地,披风,法系输出
250,100989,寰宇·破阵斗篷,蚀日·披风,披风,法系输出
250,100990,寰宇·无瑕斗篷,血月·惊涛,披风,法系输出
250,100991,神铸·洞察坠饰,蓝龙军团之星轨,颈部,力量输出
250,100992,神铸·迅捷坠饰,圣辉之镇压,颈部,力量输出
250,100993,神铸·破阵坠饰,星陨之守护,颈部,力量输出
250,100994,神铸·无瑕坠饰,红龙军团之链坠,颈部,力量输出
250,100995,神铸·洞察指环,幻光之指环,戒指,力量输出
250,100996,神铸·迅捷指环,秘法·玺戒,戒指,力量输出
250,100997,神铸·破阵指环,破阵玺戒,戒指,力量输出
250,100998,神铸·无瑕指环,山岳之之戒,戒指,力量输出
250,100999,神铸·远见指环,屠龙者之符文,戒指,力量输出
250,101000,神铸·坚毅指环,月刃·指环,戒指,力量输出
250,101001,神铸·洞察斗篷,缚霜者之罩袍,披风,力量输出
250,101002,神铸·迅捷斗篷,蓝龙军团之源质,披风,力量输出
250,101003,神铸·破阵斗篷,玄冰·斗篷,披风,力量输出
250,101004,神铸·无瑕斗篷,黑翼之巢的虚空,披风,力量输出
250,101005,逐星·洞察坠饰,降世链坠,颈部,敏捷输出
250,101006,逐星·迅捷坠饰,轮回之链坠,颈部,敏捷输出
250,101007,逐星·破阵坠饰,幽魂之地的金曦,颈部,敏捷输出
250,101008,逐星·无瑕坠饰,龙骨荒野的日蚀,颈部,敏捷输出
250,101009,逐星·洞察指环,万法王之银河,戒指,敏捷输出
250,101010,逐星·迅捷指环,追猎指环,戒指,敏捷输出
250,101011,逐星·破阵指环,巨魔祭司之轮回,戒指,敏捷输出
250,101012,逐星·无瑕指环,泰坦之御风,戒指,敏捷输出
250,101013,逐星·远见指环,征途·戒指,戒指,敏捷输出
250,101014,逐星·坚毅指环,镇岳之戒,戒指,敏捷输出
250,101015,逐星·洞察斗篷,蓝龙军团之大氅,披风,敏捷输出
250,101016,逐星·迅捷斗篷,符文·惊涛,披风,敏捷输出
250,101017,逐星·破阵斗篷,魔铁之披风,披风,敏捷输出
250,101018,逐星·无瑕斗篷,织法者之秘银,披风,敏捷输出
250,101019,圣辉·洞察坠饰,破晓者之璀璨,颈部,治疗
250,101020,圣辉·迅捷坠饰,余烬·链坠,颈部,治疗
250,101021,圣辉·破阵坠饰,生命项圈,颈部,治疗
250,101022,圣辉·无瑕坠饰,太古之印记,颈部,治疗
250,101023,圣辉·洞察指环,希利苏斯的龙骨,戒指,治疗
250,101024,圣辉·迅捷指环,青铜龙之天火,戒指,治疗
250,101025,圣辉·破阵指环,征途·玺戒,戒指,治疗
250,101026,圣辉·无瑕指环,紫电·破界,戒指,治疗
250,101027,圣辉·远见指环,裁断玺戒,戒指,治疗
250,101028,圣辉·坚毅指环,凋零·指环,戒指,治疗
250,101029,圣辉·洞察斗篷,紫电之穿云,披风,治疗
250,101030,圣辉·迅捷斗篷,破天大氅,披风,治疗
250,101031,圣辉·破阵斗篷,照夜斗篷,披风,治疗
250,101032,圣辉·无瑕斗篷,碎星披风,披风,治疗
250,101033,永固·洞察坠饰,不朽·镇世,颈部,坦克
250,101034,永固·迅捷坠饰,符文之项圈,颈部,坦克
250,101035,永固·破阵坠饰,秘法之镇世,颈部,坦克
250,101036,永固·无瑕坠饰,玄冰·链坠,颈部,坦克
250,101037,永固·洞察指环,翡翠之降临,戒指,坦克
250,101038,永固·迅捷指环,巨魔祭司之玺戒,戒指,坦克
250,101039,永固·破阵指环,凋零戒指,戒指,坦克
250,101040,永固·无瑕指环,擎天玺戒,戒指,坦克
250,101041,永固·远见指环,失落·镇海,戒指,坦克
250,101042,永固·坚毅指环,缚龙玺戒,戒指,坦克
250,101043,永固·洞察斗篷,裁决者之秘法,披风,坦克
250,101044,永固·迅捷斗篷,泰坦罩袍,披风,坦克
250,101045,永固·破阵斗篷,镇岳披风,披风,坦克
250,101046,永固·无瑕斗篷,赤焰之降临,披风,坦克
250,101047,寰宇·洞察秘典,战争领主之圣契,副手物品,法系输出
250,101048,寰宇·迅捷秘典,烈焰法球,副手物品,法系输出
250,101049,寰宇·破阵秘典,符文大师之权杖,副手物品,法系输出
250,101050,寰宇·无瑕秘典,擎天法典,副手物品,法系输出
250,101051,圣辉·洞察秘典,圣殿骑士之宝珠,副手物品,治疗
250,101052,圣辉·迅捷秘典,星陨圣契,副手物品,治疗
250,101053,圣辉·破阵秘典,死亡骑士之秘银,副手物品,治疗
250,101054,圣辉·无瑕秘典,暗影之圣契,副手物品,治疗
250,101055,寰宇·洞察壁盾,黑翼之巢护盾,盾牌,法系输出
250,101056,寰宇·迅捷壁盾,蚀日·大盾,盾牌,法系输出
250,101057,寰宇·破阵壁盾,魔能盾牌,盾牌,法系输出
250,101058,寰宇·无瑕壁盾,月刃·大盾,盾牌,法系输出
250,101059,圣辉·洞察壁盾,冰冠堡垒坚盾,盾牌,治疗
250,101060,圣辉·迅捷壁盾,命运之护盾,盾牌,治疗
250,101061,圣辉·破阵壁盾,恩泽盾牌,盾牌,治疗
250,101062,圣辉·无瑕壁盾,静潮之壁垒,盾牌,治疗
250,101063,永固·洞察壁盾,灵光大盾,盾牌,坦克
250,101064,永固·迅捷壁盾,风暴峭壁之塔盾,盾牌,坦克
250,101065,永固·破阵壁盾,幽魂之地大盾,盾牌,坦克
250,101066,永固·无瑕壁盾,镇世塔盾,盾牌,坦克
250,101067,神铸·裂界战斧洞察,无尽之战斧,单手武器,力量输出
250,101068,神铸·裂界战斧迅捷,卡拉赞利斧,单手武器,力量输出
250,101069,神铸·裂界战斧破阵,晨星断空短斧,单手武器,力量输出
250,101070,逐星·裂界战斧洞察,缚霜者之手斧,单手武器,敏捷输出
250,101071,逐星·裂界战斧迅捷,冰封断空短斧,单手武器,敏捷输出
250,101072,逐星·裂界战斧破阵,星陨冻结手斧,单手武器,敏捷输出
250,101073,永固·裂界战斧洞察,祖达克之短斧,单手武器,坦克
250,101074,永固·裂界战斧迅捷,霜痕·利斧,单手武器,坦克
250,101075,永固·裂界战斧破阵,群星之手斧,单手武器,坦克
250,101076,神铸·断岳巨斧洞察,降临战斧,双手武器,力量输出
250,101077,神铸·断岳巨斧迅捷,大地驭雷破城斧,双手武器,力量输出
250,101078,神铸·断岳巨斧破阵,幽影·战斧,双手武器,力量输出
250,101079,神铸·断岳巨斧无瑕,轰雷重斧,双手武器,力量输出
250,101080,逐星·群星长弓洞察,掠影战弓,弓,敏捷输出
250,101081,逐星·群星长弓迅捷,晶歌森林长弓,弓,敏捷输出
250,101082,逐星·群星长弓破阵,时空之弯弓,弓,敏捷输出
250,101083,逐星·群星长弓无瑕,疾影战弓,弓,敏捷输出
250,101084,逐星·雷鸣火枪洞察,圣光·猎枪,远程武器,敏捷输出
250,101085,逐星·雷鸣火枪迅捷,余烬裂云长枪,远程武器,敏捷输出
250,101086,逐星·雷鸣火枪破阵,沙塔斯之步枪,远程武器,敏捷输出
250,101087,逐星·雷鸣火枪无瑕,龙骨荒野之猎枪,远程武器,敏捷输出
250,101088,神铸·裁决战锤洞察,血精灵魔导师之钉锤,主手武器,力量输出
250,101089,神铸·裁决战锤迅捷,金曦·权杖,主手武器,力量输出
250,101090,神铸·裁决战锤破阵,索拉查之短锤,主手武器,力量输出
250,101091,永固·裁决战锤洞察,山岳·铁锤,主手武器,坦克
250,101092,永固·裁决战锤迅捷,寒冰皇冠钉锤,主手武器,坦克
250,101093,永固·裁决战锤破阵,泰坦监护者之权杖,主手武器,坦克
250,101094,寰宇·裁决战锤洞察,远征军之铁锤,主手武器,法系输出
250,101095,寰宇·裁决战锤迅捷,幻影之权杖,主手武器,法系输出
250,101096,寰宇·裁决战锤破阵,寒星破界短锤,主手武器,法系输出
250,101097,圣辉·裁决战锤洞察,奥格瑞玛铁锤,主手武器,治疗
250,101098,圣辉·裁决战锤迅捷,红龙铁锤,主手武器,治疗
250,101099,圣辉·裁决战锤破阵,守望者权杖,主手武器,治疗
250,101100,神铸·泰坦重锤洞察,陨星断岳战锤,双手武器,力量输出
250,101101,神铸·泰坦重锤迅捷,幻光净世破甲锤,双手武器,力量输出
250,101102,神铸·泰坦重锤破阵,太古·重锤,双手武器,力量输出
250,101103,神铸·泰坦重锤无瑕,嚎风峡湾之破甲锤,双手武器,力量输出
250,101104,神铸·破阵长戟洞察,永夜之长枪,双手武器,力量输出
250,101105,神铸·破阵长戟迅捷,石爪山之三叉戟,双手武器,力量输出
250,101106,神铸·破阵长戟破阵,寒霜·三叉戟,双手武器,力量输出
250,101107,逐星·破阵长戟洞察,龙鳞三叉戟,双手武器,敏捷输出
250,101108,逐星·破阵长戟迅捷,银辉之长矛,双手武器,敏捷输出
250,101109,逐星·破阵长戟破阵,擎天战戟,双手武器,敏捷输出
250,101110,神铸·王权之刃洞察,轮回之军刀,主手武器,力量输出
250,101111,神铸·王权之刃迅捷,征途军刀,主手武器,力量输出
250,101112,神铸·王权之刃破阵,通灵学院利剑,主手武器,力量输出
250,101113,永固·王权之刃洞察,冰封·短剑,主手武器,坦克
250,101114,永固·王权之刃迅捷,焚天长剑,主手武器,坦克
250,101115,永固·王权之刃破阵,圣贤军刀,主手武器,坦克
250,101116,寰宇·王权之刃洞察,潜行者之佩剑,主手武器,法系输出
250,101117,寰宇·王权之刃迅捷,复苏·短剑,主手武器,法系输出
250,101118,寰宇·王权之刃破阵,大领主军刀,主手武器,法系输出
250,101119,逐星·王权之刃洞察,疾风短剑,主手武器,敏捷输出
250,101120,逐星·王权之刃迅捷,雷霆崖之军刀,主手武器,敏捷输出
250,101121,逐星·王权之刃破阵,驭雷利剑,主手武器,敏捷输出
250,101122,神铸·霜魂巨剑洞察,腐化·大剑,双手武器,力量输出
250,101123,神铸·霜魂巨剑迅捷,蓝龙碎星巨剑,双手武器,力量输出
250,101124,神铸·霜魂巨剑破阵,梦境之大剑,双手武器,力量输出
250,101125,神铸·霜魂巨剑无瑕,祖尔法拉克阔剑,双手武器,力量输出
250,101126,寰宇·苍穹法杖洞察,天启者之神杖,双手武器,法系输出
250,101127,寰宇·苍穹法杖迅捷,祖尔法拉克之秘杖,双手武器,法系输出
250,101128,寰宇·苍穹法杖破阵,寒冰皇冠之手杖,双手武器,法系输出
250,101129,寰宇·苍穹法杖无瑕,御风者之秘杖,双手武器,法系输出
250,101130,圣辉·苍穹法杖洞察,永恒断岳法杖,双手武器,治疗
250,101131,圣辉·苍穹法杖迅捷,血色修道院秘杖,双手武器,治疗
250,101132,圣辉·苍穹法杖破阵,辉光法杖,双手武器,治疗
250,101133,圣辉·苍穹法杖无瑕,纳格兰法杖,双手武器,治疗
250,101134,逐星·苍穹法杖洞察,山岳·权杖,双手武器,敏捷输出
250,101135,逐星·苍穹法杖迅捷,圣辉断岳权杖,双手武器,敏捷输出
250,101136,逐星·苍穹法杖破阵,生命秘杖,双手武器,敏捷输出
250,101137,逐星·风暴拳刃洞察,银月城铁拳,主手武器,敏捷输出
250,101138,逐星·风暴拳刃迅捷,幻影·手甲,主手武器,敏捷输出
250,101139,逐星·风暴拳刃破阵,静潮拳刃,主手武器,敏捷输出
250,101140,逐星·风暴拳刃左契洞察,红龙利爪,副手武器,敏捷输出
250,101141,逐星·风暴拳刃左契迅捷,苍穹王座铁拳,副手武器,敏捷输出
250,101142,逐星·风暴拳刃左契破阵,石爪山铁拳,副手武器,敏捷输出
250,101143,逐星·暮影匕首洞察,大领主之短刃,主手武器,敏捷输出
250,101144,逐星·暮影匕首迅捷,凛冬临世尖刺,主手武器,敏捷输出
250,101145,逐星·暮影匕首破阵,轰雷短刃,主手武器,敏捷输出
250,101146,寰宇·暮影匕首洞察,紫电匕首,主手武器,法系输出
250,101147,寰宇·暮影匕首迅捷,银色北伐军匕首,主手武器,法系输出
250,101148,寰宇·暮影匕首破阵,裂云尖刺,主手武器,法系输出
250,101149,圣辉·暮影匕首洞察,恩泽短刃,主手武器,治疗
250,101150,圣辉·暮影匕首迅捷,永恒短刃,主手武器,治疗
250,101151,圣辉·暮影匕首破阵,赤霞之利刃,主手武器,治疗
250,101152,逐星·暮影匕首左契洞察,生长降世短刃,副手武器,敏捷输出
250,101153,逐星·暮影匕首左契迅捷,源质·匕首,副手武器,敏捷输出
250,101154,逐星·暮影匕首左契破阵,潜踪尖刺,副手武器,敏捷输出
250,101155,逐星·回旋飞刃洞察,诅咒之地标枪,投掷武器,敏捷输出
250,101156,逐星·回旋飞刃迅捷,天火·标枪,投掷武器,敏捷输出
250,101157,逐星·回旋飞刃破阵,银色北伐军投刃,投掷武器,敏捷输出
250,101158,逐星·风行重弩洞察,秘银之连弩,远程武器,敏捷输出
250,101159,逐星·风行重弩迅捷,玄冰破云劲弩,远程武器,敏捷输出
250,101160,逐星·风行重弩破阵,冬拥湖连弩,远程武器,敏捷输出
250,101161,逐星·风行重弩无瑕,蓝龙军团劲弩,远程武器,敏捷输出
250,101162,寰宇·星辉魔杖洞察,静潮焚天咒珠,远程武器,法系输出
250,101163,寰宇·星辉魔杖迅捷,风暴峭壁之魔杖,远程武器,法系输出
250,101164,寰宇·星辉魔杖破阵,炽焰之星珠,远程武器,法系输出
250,101165,寰宇·星辉魔杖无瑕,海加尔山之灵珠,远程武器,法系输出
250,101166,圣辉·星辉魔杖洞察,黑翼之巢之法珠,远程武器,治疗
250,101167,圣辉·星辉魔杖迅捷,自然·咒珠,远程武器,治疗
250,101168,圣辉·星辉魔杖破阵,破天咒珠,远程武器,治疗
250,101169,圣辉·星辉魔杖无瑕,永夜之咒珠,远程武器,治疗
260,101170,苍穹·星纱冠冕洞察,纳克萨玛斯之面罩,头部,法系输出
260,101171,苍穹·星纱冠冕迅捷,天穹头巾,头部,法系输出
260,101172,苍穹·星纱冠冕破阵,混沌之面罩,头部,法系输出
260,101173,苍穹·星纱冠冕无瑕,达拉然大地头饰,头部,法系输出
260,101174,苍穹·星纱肩卫洞察,仲裁者之披肩,肩部,法系输出
260,101175,苍穹·星纱肩卫迅捷,守望者肩饰,肩部,法系输出
260,101176,苍穹·星纱肩卫破阵,星语者肩巾,肩部,法系输出
260,101177,苍穹·星纱肩卫无瑕,龙鳞·肩饰,肩部,法系输出
260,101178,苍穹·星纱法衣洞察,虚空之长袍,胸部,法系输出
260,101179,苍穹·星纱法衣迅捷,霸主长袍,胸部,法系输出
260,101180,苍穹·星纱法衣破阵,幽魂之地神恩法衣,胸部,法系输出
260,101181,苍穹·星纱法衣无瑕,太阳之井法衣,胸部,法系输出
260,101182,苍穹·星纱束带洞察,咒术束腰,腰部,法系输出
260,101183,苍穹·星纱束带迅捷,霜狼酋长腰链,腰部,法系输出
260,101184,苍穹·星纱束带破阵,灼热腰带,腰部,法系输出
260,101185,苍穹·星纱束带无瑕,赤焰惊涛腰带,腰部,法系输出
260,101186,苍穹·星纱腿卫洞察,青霜之裤腿,腿部,法系输出
260,101187,苍穹·星纱腿卫迅捷,太古照夜腿甲,腿部,法系输出
260,101188,苍穹·星纱腿卫破阵,轰雷长裤,腿部,法系输出
260,101189,苍穹·星纱腿卫无瑕,冬拥湖秘银长裤,腿部,法系输出
260,101190,苍穹·星纱战靴洞察,霜痕破夜长靴,脚部,法系输出
260,101191,苍穹·星纱战靴迅捷,炽焰·长靴,脚部,法系输出
260,101192,苍穹·星纱战靴破阵,镇渊布靴,脚部,法系输出
260,101193,苍穹·星纱战靴无瑕,虚空风暴征途布靴,脚部,法系输出
260,101194,苍穹·星纱腕轮洞察,仲裁者之腕轮,腕部,法系输出
260,101195,苍穹·星纱腕轮迅捷,圣贤护臂,腕部,法系输出
260,101196,苍穹·星纱腕轮破阵,嚎风峡湾护腕,腕部,法系输出
260,101197,苍穹·星纱腕轮无瑕,神恩腕饰,腕部,法系输出
260,101198,苍穹·星纱护手洞察,秘法护手,手部,法系输出
260,101199,苍穹·星纱护手迅捷,海加尔山手套,手部,法系输出
260,101200,苍穹·星纱护手破阵,自然碎星手套,手部,法系输出
260,101201,苍穹·星纱护手无瑕,静潮御风护手,手部,法系输出
260,101202,苍穹·荒野冠冕洞察,失落·战盔,头部,法系输出
260,101203,苍穹·荒野冠冕迅捷,风暴峭壁头冠,头部,法系输出
260,101204,苍穹·荒野冠冕破阵,星陨头冠,头部,法系输出
260,101205,苍穹·荒野冠冕无瑕,青铜之兜帽,头部,法系输出
260,101206,苍穹·荒野肩卫洞察,烈焰·肩卫,肩部,法系输出
260,101207,苍穹·荒野肩卫迅捷,沙塔斯肩甲,肩部,法系输出
260,101208,苍穹·荒野肩卫破阵,霜狼酋长之肩甲,肩部,法系输出
260,101209,苍穹·荒野肩卫无瑕,幻光镇压披肩,肩部,法系输出
260,101210,苍穹·荒野法衣洞察,赞加沼泽神恩战衣,胸部,法系输出
260,101211,苍穹·荒野法衣迅捷,御风者镇世战衣,胸部,法系输出
260,101212,苍穹·荒野法衣破阵,星陨断空战衣,胸部,法系输出
260,101213,苍穹·荒野法衣无瑕,天启者护甲,胸部,法系输出
260,101214,苍穹·荒野束带洞察,沙塔斯之腰带,腰部,法系输出
260,101215,苍穹·荒野束带迅捷,岩心轰雷战带,腰部,法系输出
260,101216,苍穹·荒野束带破阵,灰熊丘陵青霜扣带,腰部,法系输出
260,101217,苍穹·荒野束带无瑕,巨魔祭司战带,腰部,法系输出
260,101218,苍穹·荒野腿卫洞察,腿甲·陨星,腿部,法系输出
260,101219,苍穹·荒野腿卫迅捷,照夜战裙,腿部,法系输出
260,101220,苍穹·荒野腿卫破阵,霸主轰雷腿铠,腿部,法系输出
260,101221,苍穹·荒野腿卫无瑕,红龙军团驭天护腿,腿部,法系输出
260,101222,苍穹·荒野战靴洞察,奥妮克希亚神恩足甲,脚部,法系输出
260,101223,苍穹·荒野战靴迅捷,血色修道院秩序踏靴,脚部,法系输出
260,101224,苍穹·荒野战靴破阵,暮光之踏靴,脚部,法系输出
260,101225,苍穹·荒野战靴无瑕,卡拉赞秘法踏靴,脚部,法系输出
260,101226,苍穹·荒野腕轮洞察,卡拉赞腕铠,腕部,法系输出
260,101227,苍穹·荒野腕轮迅捷,极光臂甲,腕部,法系输出
260,101228,苍穹·荒野腕轮破阵,镇岳腕铠,腕部,法系输出
260,101229,苍穹·荒野腕轮无瑕,星语者腕铠,腕部,法系输出
260,101230,苍穹·荒野护手洞察,祖达克之拳甲,手部,法系输出
260,101231,苍穹·荒野护手迅捷,希利苏斯之手套,手部,法系输出
260,101232,苍穹·荒野护手破阵,玄铁·手甲,手部,法系输出
260,101233,苍穹·荒野护手无瑕,银月城手甲,手部,法系输出
260,101234,苍穹·雷纹冠冕洞察,暴风城战盔,头部,法系输出
260,101235,苍穹·雷纹冠冕迅捷,守护者降世战盔,头部,法系输出
260,101236,苍穹·雷纹冠冕破阵,潮汐战盔,头部,法系输出
260,101237,苍穹·雷纹冠冕无瑕,焚烧兜帽,头部,法系输出
260,101238,苍穹·雷纹肩卫洞察,魔能肩卫,肩部,法系输出
260,101239,苍穹·雷纹肩卫迅捷,赤霞·肩卫,肩部,法系输出
260,101240,苍穹·雷纹肩卫破阵,穿云肩甲,肩部,法系输出
260,101241,苍穹·雷纹肩卫无瑕,红龙军团之肩甲,肩部,法系输出
260,101242,苍穹·雷纹法衣洞察,秩序·战衣,胸部,法系输出
260,101243,苍穹·雷纹法衣迅捷,冬拥湖护胸,胸部,法系输出
260,101244,苍穹·雷纹法衣破阵,游侠将军之胸甲,胸部,法系输出
260,101245,苍穹·雷纹法衣无瑕,血精灵魔导师之护胸,胸部,法系输出
260,101246,苍穹·雷纹束带洞察,灰烬之扣带,腰部,法系输出
260,101247,苍穹·雷纹束带迅捷,蚀日·腰带,腰部,法系输出
260,101248,苍穹·雷纹束带破阵,诅咒之地之扣带,腰部,法系输出
260,101249,苍穹·雷纹束带无瑕,晨星腰甲,腰部,法系输出
260,101250,苍穹·雷纹腿卫洞察,青霜擎天护腿,腿部,法系输出
260,101251,苍穹·雷纹腿卫迅捷,战争领主镇岳腿铠,腿部,法系输出
260,101252,苍穹·雷纹腿卫破阵,腿铠·灵光,腿部,法系输出
260,101253,苍穹·雷纹腿卫无瑕,破晓腿铠,腿部,法系输出
260,101254,苍穹·雷纹战靴洞察,山岳踏靴,脚部,法系输出
260,101255,苍穹·雷纹战靴迅捷,银河之战靴,脚部,法系输出
